title,createdAt,mergedAt,closedAt,reviewsCount,reviewDecision,reviewTimeHours
Removing API > City Bikes,2021-10-15T00:00:52Z,,2021-10-15T16:15:38Z,1,,16.246111111111112
Remove Football Prediction,2021-10-15T00:13:39Z,2021-10-15T16:21:30Z,2021-10-15T16:21:30Z,1,,16.13083333333333
Removing API > Open Government Croatia,2021-10-15T00:19:21Z,,2021-10-15T16:25:46Z,1,,16.106944444444444
Upd link of Clarifai,2021-10-15T00:21:56Z,2021-10-15T16:32:11Z,2021-10-15T16:32:11Z,1,,16.170833333333334
Add GraphQL Api from SpaceX,2021-10-15T00:44:21Z,2021-10-25T16:53:39Z,2021-10-25T16:53:39Z,1,,256.155
"Add Open Government, Brazil",2021-10-15T02:53:22Z,2021-10-25T16:59:52Z,2021-10-25T16:59:52Z,1,,254.10833333333332
Add file.coffee to Cloud Storage & File Sharing,2021-10-15T05:24:22Z,,2021-10-25T17:07:59Z,1,,251.72694444444446
Add Sonar,2021-10-15T08:18:01Z,2021-10-25T17:16:42Z,2021-10-25T17:16:42Z,1,,248.97805555555556
Added BtcTurk to Cryptocurrency,2021-10-15T08:54:33Z,2021-10-25T17:25:48Z,2021-10-25T17:25:48Z,1,,248.52083333333334
"Add Open Government, Estonia",2021-10-15T09:05:14Z,2021-10-15T15:12:25Z,2021-10-15T15:12:25Z,3,,6.119722222222222
Add total User-Agent,2021-10-15T09:30:40Z,2021-10-25T17:59:24Z,2021-10-25T17:59:24Z,2,,248.4788888888889
Add trace moe,2021-10-15T11:12:55Z,2021-10-25T18:11:33Z,2021-10-25T18:11:33Z,1,,246.97722222222222
Removed references to Travis CI in CONTRIBUTING.md,2021-10-15T13:08:54Z,2021-10-15T16:41:53Z,2021-10-15T16:41:53Z,1,,3.549722222222222
Update validate_format.py,2021-10-15T14:14:58Z,,2021-10-15T16:53:10Z,1,,2.6366666666666667
Add AviationAPI to Transportation,2021-10-15T14:27:39Z,2021-10-25T17:47:23Z,2021-10-25T17:47:23Z,1,,243.32888888888888
"Add City, Toronto Open Data and fix Open Data word",2021-10-15T14:53:50Z,2021-10-25T18:21:10Z,2021-10-25T18:21:10Z,1,,243.45555555555555
Add Word Cloud API,2021-10-15T17:04:12Z,2021-10-25T18:25:54Z,2021-10-25T18:25:54Z,1,,241.36166666666668
Remove Jokes,2021-10-15T18:56:02Z,2021-10-15T20:04:54Z,2021-10-15T20:04:55Z,1,,1.1477777777777778
Data API of the Spanish Meteorological Agency,2021-10-15T20:04:05Z,,2021-10-25T18:29:02Z,1,,238.41583333333332
Add CryptAPI API,2021-10-16T01:22:28Z,2021-10-25T18:33:51Z,2021-10-25T18:33:51Z,1,,233.18972222222223
Add Inferdo API,2021-10-16T01:38:45Z,2021-10-25T17:32:23Z,2021-10-25T17:32:23Z,1,,231.89388888888888
Add Remove.bg API,2021-10-16T01:45:17Z,2021-10-25T18:38:40Z,2021-10-25T18:38:40Z,1,,232.88972222222222
Add Sirv API,2021-10-16T01:58:41Z,2021-10-25T17:34:53Z,2021-10-25T17:34:53Z,2,,231.60333333333332
add Citi API,2021-10-16T04:41:42Z,2021-10-25T20:48:48Z,2021-10-25T20:48:49Z,1,,232.11833333333334
Add Co-Win API ,2021-10-16T05:39:17Z,,2021-10-25T20:51:48Z,1,,231.2086111111111
Add QuickMocker,2021-10-16T09:09:16Z,,2021-10-25T20:53:49Z,1,,227.7425
Add Beeceptor,2021-10-16T10:02:52Z,2021-10-25T20:58:33Z,2021-10-25T20:58:33Z,1,,226.92805555555555
Add Binlist,2021-10-16T10:20:29Z,2021-10-25T21:06:07Z,2021-10-25T21:06:07Z,1,,226.76055555555556
add UK Vehicle Data API to Vehicle section,2021-10-16T12:44:14Z,,2021-10-25T21:10:41Z,1,,224.44083333333333
Add google Fonts,2021-10-16T13:29:59Z,2021-10-25T21:14:41Z,2021-10-25T21:14:41Z,1,,223.745
Add Radio Browser to Music,2021-10-16T15:35:09Z,2021-10-25T21:23:10Z,2021-10-25T21:23:10Z,1,,221.80027777777778
Add decathlon,2021-10-16T16:05:41Z,,2021-10-25T21:25:40Z,1,,221.33305555555555
Added Steem to Blockchain APIs,2021-10-16T18:30:46Z,2021-10-26T06:00:12Z,2021-10-26T06:00:12Z,2,,227.49055555555555
Add Pinata,2021-10-17T02:25:41Z,2021-10-26T06:09:28Z,2021-10-26T06:09:28Z,1,,219.72972222222222
Add GeoDB Cities,2021-10-17T02:28:38Z,2021-10-26T06:14:13Z,2021-10-26T06:14:13Z,1,,219.75972222222222
add binance crypto ticker api,2021-10-17T03:46:11Z,,2021-10-26T15:19:02Z,1,,227.5475
Add kanye west quote api,2021-10-17T04:25:47Z,,2021-10-26T15:21:24Z,1,,226.92694444444444
Add color api,2021-10-17T04:26:34Z,,2021-10-26T15:30:31Z,1,,227.06583333333333
Add Nick Cage Quotes api,2021-10-17T04:31:39Z,,2021-10-26T15:33:08Z,1,,227.0247222222222
Fix : Removing API with broken link,2021-10-17T04:38:52Z,2021-10-19T15:22:50Z,2021-10-19T15:22:50Z,1,,58.73277777777778
Add xMath API,2021-10-17T06:47:06Z,2021-10-26T15:38:25Z,2021-10-26T15:38:25Z,1,,224.8552777777778
Add Impala and Laya to Transportation,2021-10-17T08:22:01Z,,2021-10-25T01:51:57Z,1,,185.4988888888889
Add Intellexer API to Text Analysis,2021-10-17T11:32:50Z,,2021-10-26T15:46:30Z,1,,220.2277777777778
Added one entry in Government section,2021-10-17T15:23:22Z,,2021-10-26T15:53:50Z,1,,216.5077777777778
Add Imsea,2021-10-17T15:23:53Z,2021-10-26T16:02:39Z,2021-10-26T16:02:39Z,1,,216.6461111111111
removed wttr from weather section,2021-10-17T17:43:06Z,2021-10-19T16:34:35Z,2021-10-19T16:34:35Z,1,,46.85805555555555
Add Synonyms API to Dictionaries,2021-10-17T20:34:43Z,2021-10-26T16:09:25Z,2021-10-26T16:09:25Z,1,,211.57833333333335
Add Tenders in Ukraine,2021-10-17T20:56:32Z,2021-10-26T16:13:06Z,2021-10-26T16:13:06Z,2,,211.2761111111111
Add metamask api,2021-10-18T02:51:36Z,,2021-10-26T16:25:14Z,1,,205.56055555555557
Add Premier League Standings,2021-10-18T04:46:26Z,2021-10-26T16:39:10Z,2021-10-26T16:39:11Z,1,,203.8788888888889
Add Hunter API,2021-10-18T07:08:00Z,2021-10-26T16:45:43Z,2021-10-26T16:45:44Z,1,,201.6286111111111
Add Udemy (instructor) API,2021-10-18T09:15:21Z,2021-10-26T16:56:44Z,2021-10-26T16:56:44Z,1,,199.68972222222223
Add Machinetutors API,2021-10-18T12:23:57Z,2021-10-26T17:46:13Z,2021-10-26T17:46:13Z,2,,197.3711111111111
Add Buddy CI/CD API,2021-10-18T14:46:14Z,2021-10-26T17:17:03Z,2021-10-26T17:17:03Z,1,,194.51361111111112
User Interface,2021-10-18T16:05:51Z,,2021-10-19T16:29:18Z,1,,24.390833333333333
"Add Transport for Los Angeles, US",2021-10-18T17:57:12Z,2021-10-26T17:41:49Z,2021-10-26T17:41:49Z,1,,191.7436111111111
Added Home Automation category with 3 entries,2021-10-18T19:12:50Z,,2021-10-26T18:03:56Z,1,,190.85166666666666
Correcting python code,2021-10-18T19:29:39Z,,2021-10-19T16:28:11Z,1,,20.975555555555555
Add TikTok API,2021-10-18T20:13:45Z,2021-10-26T18:07:51Z,2021-10-26T18:07:51Z,1,,189.90166666666667
Add OpenFDA API,2021-10-19T01:39:02Z,,2021-10-26T18:11:28Z,1,,184.54055555555556
Add weather-api,2021-10-19T06:18:51Z,,2021-10-21T04:31:25Z,1,,46.20944444444444
Add Convertio API,2021-10-19T07:57:17Z,,2021-10-27T13:28:25Z,1,,197.51888888888888
Add Programming Category,2021-10-19T11:19:27Z,2021-10-27T13:37:39Z,2021-10-27T13:37:39Z,1,,194.30333333333334
Add Verifier API,2021-10-19T15:05:00Z,2021-10-27T13:44:00Z,2021-10-27T13:44:00Z,1,,190.65
Add Codeforces API,2021-10-19T17:29:42Z,,2021-10-26T18:20:30Z,1,,168.84666666666666
Remove Cricket Scores,2021-10-19T17:41:05Z,2021-10-20T02:06:43Z,2021-10-20T02:06:43Z,1,,8.427222222222222
Add Coder Calendar API for listing coding contests,2021-10-19T19:35:57Z,,2021-10-27T13:47:33Z,1,,186.19333333333333
Add iScraper.io,2021-10-19T20:46:51Z,,2021-10-27T13:53:38Z,1,,185.11305555555555
add Dog Facts,2021-10-20T04:51:41Z,2021-10-27T13:56:23Z,2021-10-27T13:56:23Z,1,,177.07833333333335
Update README.md,2021-10-20T07:30:44Z,,2021-10-23T00:25:37Z,1,,64.91472222222222
Added Phisherman to Anti-Malware,2021-10-20T09:27:24Z,2021-10-27T14:01:07Z,2021-10-27T14:01:07Z,1,,172.56194444444444
Add Mercado Bitcoin,2021-10-20T11:30:49Z,,2021-10-27T14:06:07Z,1,,170.58833333333334
Add Novadax,2021-10-20T11:47:42Z,2021-10-28T17:06:12Z,2021-10-28T17:06:12Z,2,,197.30833333333334
Add Bible API,2021-10-20T11:54:42Z,,2021-11-24T19:51:52Z,1,,847.9527777777778
Add Binance,2021-10-20T11:59:09Z,,2021-10-27T14:18:18Z,1,,170.31916666666666
Add Bitcambio,2021-10-20T12:07:02Z,2021-10-28T17:05:20Z,2021-10-28T17:05:20Z,2,,196.97166666666666
Add Finnhub,2021-10-20T13:52:08Z,2021-10-27T14:32:15Z,2021-10-27T14:32:15Z,1,,168.66861111111112
Add petfinder api,2021-10-20T14:08:48Z,,2021-10-27T14:33:23Z,1,,168.40972222222223
Add Mgnet.me,2021-10-20T14:11:22Z,2021-10-27T14:37:33Z,2021-10-27T14:37:33Z,1,,168.4363888888889
Add LogMeal API,2021-10-20T17:04:09Z,,2021-10-27T14:45:20Z,1,,165.6863888888889
Add CheetahO api,2021-10-20T20:56:48Z,2021-10-27T19:45:34Z,2021-10-27T19:45:34Z,1,,166.81277777777777
Add GENESIS (Federal Statistical Office of Germany),2021-10-20T21:20:01Z,2021-10-27T14:56:47Z,2021-10-27T14:56:47Z,1,,161.61277777777778
Add The Null Pointer,2021-10-21T01:45:54Z,2021-10-27T15:06:25Z,2021-10-27T15:06:25Z,1,,157.34194444444444
Add Digi-Key,2021-10-21T01:54:03Z,2021-10-27T15:10:49Z,2021-10-27T15:10:50Z,1,,157.27944444444444
Add MapQuest API,2021-10-21T02:11:52Z,2021-10-27T15:22:18Z,2021-10-27T15:22:18Z,1,,157.17388888888888
Add Actinia API,2021-10-21T06:41:43Z,2021-10-27T15:35:02Z,2021-10-27T15:35:02Z,1,,152.88861111111112
Add ArcGIS  API,2021-10-21T06:59:37Z,,2021-10-26T18:31:26Z,1,,131.53027777777777
Add They Said So Quotes,2021-10-21T11:08:30Z,2021-10-27T17:05:38Z,2021-10-27T17:05:38Z,2,,149.95222222222222
Removed Buffer,2021-10-21T12:18:40Z,2021-10-21T21:40:36Z,2021-10-21T21:40:36Z,1,,9.365555555555556
Add uNoGS API,2021-10-21T20:21:40Z,2021-10-27T15:52:41Z,2021-10-27T15:52:41Z,1,,139.51694444444445
Update Destiny The Game API link to documentation,2021-10-21T20:53:14Z,2021-10-23T00:22:25Z,2021-10-23T00:22:25Z,1,,27.48638888888889
Add airportsapi to transportation,2021-10-21T21:46:28Z,2021-10-27T15:59:20Z,2021-10-27T15:59:20Z,1,,138.21444444444444
Add FishWatch API,2021-10-22T00:31:51Z,2021-10-27T16:03:43Z,2021-10-27T16:03:43Z,1,,135.5311111111111
Add CoinDesk,2021-10-22T02:54:22Z,2021-10-27T16:07:39Z,2021-10-27T16:07:39Z,1,,133.2213888888889
Add Google Firebase API,2021-10-22T03:07:04Z,2021-10-27T16:14:31Z,2021-10-27T16:14:31Z,1,,133.12416666666667
Add Bhagavad Gita telugu,2021-10-22T06:16:00Z,2021-10-27T16:17:38Z,2021-10-27T16:17:38Z,1,,130.02722222222224
Add Compare Flight Prices,2021-10-22T09:12:57Z,2021-10-27T16:22:48Z,2021-10-27T16:22:48Z,1,,127.16416666666667
Add Live precious metal prices,2021-10-22T09:24:12Z,2021-10-27T16:33:26Z,2021-10-27T16:33:26Z,1,,127.15388888888889
Add MemeMaker API,2021-10-22T11:19:48Z,2021-10-27T16:45:38Z,2021-10-27T16:45:38Z,1,,125.43055555555556
Set QWeather.com default language to English,2021-10-22T11:39:51Z,2021-10-22T23:45:10Z,2021-10-22T23:45:10Z,1,,12.088611111111112
Removed ErosNow since it's NOT a public API,2021-10-22T11:53:28Z,2021-10-22T23:49:02Z,2021-10-22T23:49:02Z,1,,11.926111111111112
Removed Is.gd since it's inaccessible,2021-10-22T12:08:01Z,2021-10-22T23:50:52Z,2021-10-22T23:50:52Z,1,,11.714166666666667
Updated Navitia.io documentation URL,2021-10-22T12:13:03Z,2021-10-23T00:04:47Z,2021-10-23T00:04:47Z,1,,11.862222222222222
Removed TinyUID (This site is unsafe),2021-10-22T13:00:43Z,2021-10-23T00:02:23Z,2021-10-23T00:02:23Z,1,,11.027777777777779
Added chess.com API,2021-10-22T13:38:09Z,2021-10-27T16:48:02Z,2021-10-27T16:48:02Z,1,,123.16472222222222
Added ELI API,2021-10-22T15:18:10Z,2021-10-27T16:54:06Z,2021-10-27T16:54:06Z,1,,121.5988888888889
Add Urban Observatory,2021-10-22T18:36:05Z,2021-10-27T16:58:59Z,2021-10-27T16:58:59Z,1,,118.38166666666666
Added complete criminal checks API,2021-10-22T22:32:30Z,2021-10-27T17:02:50Z,2021-10-27T17:02:50Z,1,,114.50555555555556
Adds tripadvisor public api,2021-10-23T00:17:39Z,2021-10-27T21:32:49Z,2021-10-27T21:32:49Z,2,,117.25277777777778
Adds bitrise public api,2021-10-23T00:31:19Z,2021-10-27T18:02:21Z,2021-10-27T18:02:21Z,1,,113.51722222222222
Adds correio public api doc,2021-10-23T00:45:07Z,2021-10-27T18:03:23Z,2021-10-27T18:03:23Z,1,,113.30444444444444
add: administrative-divisions-db,2021-10-23T08:54:10Z,2021-10-27T21:21:59Z,2021-10-27T21:21:59Z,1,,108.4636111111111
fix: wrong category on Rwanda Locations,2021-10-23T09:02:25Z,2021-10-24T01:08:59Z,2021-10-24T01:08:59Z,1,,16.109444444444446
Add Stream,2021-10-23T11:10:13Z,2021-10-27T19:08:49Z,2021-10-27T19:08:49Z,2,,103.97666666666667
Add Monday API,2021-10-23T11:32:01Z,2021-10-27T18:11:40Z,2021-10-27T18:11:40Z,1,,102.66083333333333
Update Daum Maps to Kakao Maps and update URL,2021-10-23T11:35:45Z,2021-10-24T01:11:15Z,2021-10-24T01:11:15Z,1,,13.591666666666667
Add MalDatabase,2021-10-23T11:53:40Z,2021-10-27T21:41:54Z,2021-10-27T21:41:54Z,1,,105.80388888888889
Add BaconMockup API to Food & Drink,2021-10-23T15:06:06Z,2021-10-27T18:15:21Z,2021-10-27T18:15:22Z,1,,99.15416666666667
Added Shipment tracking API to Tracking,2021-10-24T04:52:20Z,2021-10-27T19:03:03Z,2021-10-27T19:03:04Z,1,,86.17861111111111
Add GeekFlare API,2021-10-24T09:36:31Z,,2021-10-28T20:57:43Z,1,,107.35333333333334
Adding tennis-data Api to Sports and Fitness,2021-10-24T10:20:12Z,2021-10-27T21:44:14Z,2021-10-27T21:44:15Z,1,,83.40055555555556
Add Catalogopolis API,2021-10-24T11:09:08Z,2021-10-27T21:46:49Z,2021-10-27T21:46:49Z,1,,82.62805555555556
added DOG CEO api,2021-10-24T11:17:47Z,,2021-10-26T18:36:26Z,1,,55.310833333333335
Added Mockaroo API generator,2021-10-24T11:37:53Z,,2021-10-26T18:34:51Z,1,,54.949444444444445
Add Nordea to Finance,2021-10-24T11:47:21Z,,2021-10-27T22:02:39Z,1,,82.255
Added ThreatConnect Exchange API,2021-10-24T12:04:18Z,,2021-10-27T22:20:07Z,1,,82.26361111111112
Add Umeå Open Data,2021-10-24T12:15:28Z,2021-10-27T22:27:52Z,2021-10-27T22:27:52Z,1,,82.20666666666666
Add Nobel Prize to Open Data,2021-10-24T12:26:41Z,2021-10-27T22:30:57Z,2021-10-27T22:30:57Z,1,,82.07111111111111
Add CloudConvert API to Documents & Productivity,2021-10-24T14:08:41Z,2021-10-27T22:34:18Z,2021-10-27T22:34:18Z,1,,80.42694444444444
Add Ducks Unlimited to Geocoding API,2021-10-24T14:48:11Z,,2021-10-27T22:38:19Z,1,,79.83555555555556
Add Geodata.gov.gr API,2021-10-24T18:49:15Z,2021-10-27T22:40:59Z,2021-10-27T22:41:00Z,1,,75.86222222222223
Add GunPolicy.org API,2021-10-24T21:09:54Z,2021-10-27T22:44:42Z,2021-10-27T22:44:42Z,1,,73.58
Add PostalPinCode API to Tracking section,2021-10-25T02:37:53Z,,2021-10-27T22:49:22Z,1,,68.1913888888889
Remove Scraper.ai because it's discontinued,2021-10-25T04:07:33Z,2021-10-25T06:11:28Z,2021-10-25T06:11:28Z,1,,2.0652777777777778
Add tokopedia,2021-10-25T04:29:12Z,2021-10-27T22:52:57Z,2021-10-27T22:52:57Z,1,,66.39583333333333
Add Naver Maps API,2021-10-25T06:29:10Z,,2021-10-27T22:58:14Z,1,,64.48444444444445
Update Sweden/PostNord API in Tracking,2021-10-25T08:43:12Z,2021-10-25T15:58:16Z,2021-10-25T15:58:17Z,1,,7.251111111111111
Update CORS for Archive.org API in Open Data,2021-10-25T09:00:22Z,2021-10-26T15:10:28Z,2021-10-26T15:10:28Z,3,,30.168333333333333
Update CORS for MMoA API in Art & Design,2021-10-25T09:08:45Z,2021-10-26T15:11:32Z,2021-10-26T15:11:32Z,3,,30.046388888888888
Add cutt.ly,2021-10-25T12:37:19Z,2021-10-27T23:02:02Z,2021-10-27T23:02:02Z,1,,58.411944444444444
added arbeitsamt jobs,2021-10-25T12:45:50Z,2021-10-27T23:08:07Z,2021-10-27T23:08:07Z,1,,58.37138888888889
Added AdoptAPet Api,2021-10-25T15:20:15Z,2021-10-28T17:25:04Z,2021-10-28T17:25:04Z,1,,74.08027777777778
Add Recipe API,2021-10-25T17:19:20Z,,2021-10-28T17:31:29Z,1,,72.2025
Add chomp api,2021-10-25T17:31:13Z,2021-10-28T17:37:19Z,2021-10-28T17:37:19Z,1,,72.10166666666667
Add Srp Energy API,2021-10-25T19:37:18Z,2021-10-28T18:01:59Z,2021-10-28T18:01:59Z,2,,70.4113888888889
A bunch more links now actually go to documentation,2021-10-25T19:39:12Z,2021-10-26T05:53:56Z,2021-10-26T05:53:57Z,1,,10.245555555555555
Add TheNewsAPI to News,2021-10-25T21:22:12Z,2021-10-28T17:53:55Z,2021-10-28T17:53:55Z,1,,68.5286111111111
Add Youtube Analytics,2021-10-25T21:44:47Z,,2021-10-28T18:00:15Z,1,,68.25777777777778
Add Flowdash API,2021-10-26T00:55:03Z,2021-10-28T18:38:05Z,2021-10-28T18:38:05Z,1,,65.71722222222222
Add Puyo Nexus API to Games,2021-10-26T03:04:58Z,2021-10-28T18:42:40Z,2021-10-28T18:42:40Z,1,,63.62833333333333
Add GreyNoise to Security,2021-10-26T03:43:37Z,2021-10-28T19:06:22Z,2021-10-28T19:06:22Z,1,,63.37916666666667
Add Toolcarton,2021-10-26T04:18:04Z,2021-10-28T18:50:25Z,2021-10-28T18:50:25Z,1,,62.53916666666667
Add MeowFacts,2021-10-26T04:42:42Z,2021-10-28T18:53:12Z,2021-10-28T18:53:12Z,1,,62.175
Add Random Useless Facts,2021-10-26T04:47:52Z,2021-10-28T19:09:41Z,2021-10-28T19:09:41Z,1,,62.36361111111111
add OPSI (Slovenia Open Data),2021-10-26T05:31:03Z,2021-10-28T18:47:56Z,2021-10-28T18:47:56Z,1,,61.28138888888889
added Gitlab to CI section,2021-10-26T06:52:02Z,,2021-10-28T19:11:11Z,1,,60.31916666666667
Doc and producti,2021-10-26T07:22:27Z,,2021-10-28T19:21:36Z,1,,59.98583333333333
Add IP Fast API to Development,2021-10-26T08:05:54Z,2021-10-28T19:24:13Z,2021-10-28T19:24:13Z,1,,59.305277777777775
Added Messari API,2021-10-26T15:43:19Z,2021-10-28T19:28:05Z,2021-10-28T19:28:05Z,1,,51.74611111111111
Add Indeed,2021-10-26T17:09:21Z,2021-10-28T20:05:20Z,2021-10-28T20:05:20Z,1,,50.933055555555555
Add Open Data NHS Scotland,2021-10-26T17:12:09Z,2021-10-28T20:09:58Z,2021-10-28T20:09:58Z,1,,50.96361111111111
Added free SMS API (D7),2021-10-26T18:27:52Z,,2021-10-28T20:21:23Z,1,,49.89194444444445
Added Solana JSON RPC API,2021-10-26T19:16:05Z,2021-10-28T20:29:24Z,2021-10-28T20:29:24Z,1,,49.221944444444446
Remove Tesla and update contributing guide,2021-10-26T19:19:10Z,2021-10-26T21:33:02Z,2021-10-26T21:33:02Z,1,,2.2311111111111113
Added Solana Web3 JS,2021-10-26T19:28:32Z,,2021-10-28T20:34:13Z,1,,49.094722222222224
Added Brave NewCoin,2021-10-26T19:42:21Z,2021-10-28T20:42:21Z,2021-10-28T20:42:21Z,1,,49.0
Add Geekflare API to Development,2021-10-26T21:40:36Z,2021-10-28T20:55:28Z,2021-10-28T20:55:28Z,1,,47.24777777777778
OLX Poland,2021-10-26T22:04:17Z,2021-10-31T17:06:47Z,2021-10-31T17:06:47Z,4,,115.04166666666667
Added Scanii,2021-10-27T06:33:43Z,2021-10-28T21:25:07Z,2021-10-28T21:25:07Z,1,,38.85666666666667
Replace current validate_links,2021-10-27T07:48:12Z,,2021-10-27T19:50:40Z,1,,12.04111111111111
Adding OpenLigaDB,2021-10-27T09:12:09Z,2021-11-24T08:20:47Z,2021-11-24T08:20:47Z,1,,671.1438888888889
Add sport data,2021-10-27T11:13:24Z,2021-10-28T21:37:31Z,2021-10-28T21:37:31Z,1,,34.401944444444446
Add PokéAPI (GraphQL),2021-10-27T14:13:52Z,2021-10-29T15:22:54Z,2021-10-29T15:22:54Z,3,,49.150555555555556
Add Ankr to blockchain section,2021-10-27T15:09:46Z,,2021-10-29T15:48:49Z,1,,48.65083333333333
Removed Elephant API,2021-10-27T17:22:42Z,2021-10-27T19:52:19Z,2021-10-27T19:52:19Z,1,,2.493611111111111
Add Octopart API,2021-10-27T17:29:32Z,2021-10-29T16:10:16Z,2021-10-29T16:10:16Z,1,,46.67888888888889
Add Wazirx API,2021-10-27T17:30:32Z,,2021-10-29T16:17:18Z,1,,46.779444444444444
Add Etherescan Api into blockchain list,2021-10-27T17:39:24Z,2021-10-29T16:21:34Z,2021-10-29T16:21:35Z,1,,46.702777777777776
Add Validator.pizza,2021-10-27T18:53:37Z,2021-10-29T17:28:45Z,2021-10-29T17:28:46Z,3,,46.58555555555556
Add FullHunt API,2021-10-27T23:22:35Z,2021-10-29T16:38:04Z,2021-10-29T16:38:04Z,1,,41.25805555555556
Add Ducks Unlimited to Geocoding API,2021-10-28T00:35:21Z,2021-10-28T02:50:37Z,2021-10-28T02:50:37Z,1,,2.2544444444444443
Add PostalPinCode API to Tracking section,2021-10-28T01:55:44Z,2021-10-28T02:59:37Z,2021-10-28T02:59:37Z,1,,1.0647222222222221
Add SgCarparkAvailability to Transportation Section,2021-10-28T03:59:21Z,,2021-10-29T16:44:21Z,1,,36.75
Updated AniAPI doc link,2021-10-28T04:37:28Z,2021-10-28T16:12:21Z,2021-10-28T16:12:21Z,2,,11.581388888888888
Add PilotJ Travel API,2021-10-28T05:30:05Z,,2021-10-29T16:54:55Z,1,,35.41388888888889
add: 0x,2021-10-28T05:39:01Z,2021-10-29T16:59:39Z,2021-10-29T16:59:39Z,1,,35.34388888888889
add: kickbox,2021-10-28T05:45:57Z,,2021-10-29T17:04:34Z,1,,35.31027777777778
Adding Helium API,2021-10-28T08:42:34Z,2021-10-29T17:13:36Z,2021-10-29T17:13:36Z,1,,32.51722222222222
Add TETR.IO Tetra Channel API,2021-10-28T09:12:33Z,2021-10-30T13:02:16Z,2021-10-30T13:02:16Z,3,,51.82861111111111
Add Conta Azul,2021-10-28T11:32:20Z,,2021-10-29T17:36:54Z,1,,30.07611111111111
Add Trafiklab GTFS Regional,2021-10-28T13:23:09Z,,2021-10-29T17:47:58Z,1,,28.413611111111113
"Add iRail CORS detail, improve description",2021-10-28T13:24:17Z,2021-10-28T17:16:13Z,2021-10-28T17:16:13Z,5,,3.8655555555555554
Add wiktionary to dictionary APIs.,2021-10-28T13:54:08Z,2021-10-29T17:56:06Z,2021-10-29T17:56:06Z,1,,28.032777777777778
"Add Email section with Mailchimp, Sendgrid and Sendinblue",2021-10-28T16:46:31Z,2021-10-29T18:22:01Z,2021-10-29T18:22:01Z,1,,25.591666666666665
Add Hasura an Open Source API engine providing GraphQL and REST API interface out of the box,2021-10-28T17:37:23Z,2021-10-29T20:19:48Z,2021-10-29T20:19:49Z,1,,26.706944444444446
Add sheetsu,2021-10-28T17:54:36Z,2021-10-29T20:16:51Z,2021-10-29T20:16:51Z,1,,26.370833333333334
Add Alchemy to Cryptocurrency,2021-10-28T20:28:09Z,2021-10-29T20:22:46Z,2021-10-29T20:22:46Z,1,,23.91027777777778
Add square,2021-10-29T05:03:18Z,2021-10-29T20:14:53Z,2021-10-29T20:14:53Z,1,,15.193055555555556
Add Covid 19 India to Health,2021-10-29T05:49:12Z,2021-10-30T00:16:47Z,2021-10-30T00:16:47Z,1,,18.459722222222222
Updated RijksMuseum Doc Link,2021-10-29T08:48:08Z,2021-10-30T00:20:32Z,2021-10-30T00:20:32Z,1,,15.54
Add JOTP Api,2021-10-29T10:04:53Z,,2021-10-30T00:46:44Z,1,,14.6975
"Add Open Government, Luxembourg",2021-10-29T10:20:37Z,2021-10-30T00:50:12Z,2021-10-30T00:50:13Z,1,,14.493055555555555
Add iLovePDF to Documents & Productivity,2021-10-29T10:29:10Z,2021-10-30T00:53:56Z,2021-10-30T00:53:56Z,1,,14.412777777777778
"Add Land Transport Authority DataMall, Singapore",2021-10-29T14:05:24Z,2021-10-30T01:01:00Z,2021-10-30T01:01:00Z,1,,10.926666666666666
Add Heroku Platform API,2021-10-29T14:56:51Z,2021-10-30T01:07:59Z,2021-10-30T01:07:59Z,1,,10.185555555555556
Add Netlify API,2021-10-29T15:12:53Z,2021-10-30T01:14:08Z,2021-10-30T01:14:08Z,1,,10.020833333333334
Added PDFIT to generate PDFs over API,2021-10-29T15:13:15Z,,2021-10-30T01:28:15Z,1,,10.25
"Added ""Catch The Show""",2021-10-29T15:47:37Z,2021-10-30T17:14:05Z,2021-10-30T17:14:05Z,2,,25.441111111111113
Add TidalMusic API,2021-10-29T16:43:36Z,,2021-10-30T01:41:04Z,1,,8.957777777777778
Add genshin.dev,2021-10-29T16:52:12Z,2021-10-30T01:48:07Z,2021-10-30T01:48:07Z,1,,8.931944444444444
Add Open Data Minneapolis API,2021-10-29T17:03:06Z,2021-10-30T01:51:04Z,2021-10-30T01:51:04Z,1,,8.799444444444445
Add FFXIV Collect,2021-10-29T17:05:59Z,2021-10-30T01:54:02Z,2021-10-30T01:54:02Z,1,,8.800833333333333
Add Universalis (FFXIV),2021-10-29T17:12:42Z,2021-10-30T01:59:30Z,2021-10-30T01:59:31Z,1,,8.78
Add Mattermost,2021-10-29T17:13:33Z,2021-10-30T02:04:30Z,2021-10-30T02:04:30Z,1,,8.849166666666667
Add Monster Hunter World,2021-10-29T17:17:59Z,2021-10-30T02:08:06Z,2021-10-30T02:08:06Z,1,,8.835277777777778
Add Indian Mutual Fund,2021-10-29T17:52:47Z,2021-10-30T02:11:10Z,2021-10-30T02:11:11Z,1,,8.30638888888889
Add Google Photos API to Photography,2021-10-29T20:25:43Z,2021-10-30T02:14:28Z,2021-10-30T02:14:28Z,1,,5.8125
Add Gateio to Cryptocurrency,2021-10-29T20:32:25Z,2021-10-30T02:18:21Z,2021-10-30T02:18:21Z,1,,5.765555555555555
